	ディーア	怒り4						秘密を知る人を増やせば、\nそれだけ情報漏洩のリスクも増す
	ディーア	怒り4						悪魔の鍵の存在は、\nオレにとって強力な切札であるし\n敵への抑止力にもなっている
	ディーア	怒り4						鍵が使えないと分かれば、\n敵は絶好の機会と攻めてくるはずだ
	ディーア	怒り4						城の周りに避難民が集まっている今、\nそのリスクをとるのは避けたい
	ロサ	通常						ええ、確かにその通りです
	ロサ	通常						ですがこの数カ月、\nご主人様は悪魔の鍵を起動させようと\n無茶を続けてこられました
	ロサ	通常						悪魔の鍵に拒絶され、\n深い傷を負うこともしばしばですし
	ロサ	通常						魔剣の皆様の協力があっても\n再起動の糸口は見つけられません
	ロサ	照れ						クールメイドとしては\nご主人様がこれ以上傷つくのは\nやめてほしいと思ってしまいます
	ディーア	汗4						ありがとう、ロサ
	ディーア	通常4						でももう少し待ってくれ
	ディーア	通常4						《<ruby=ブレイブソード×ブレイズソウル>勇敢なる刃と燃え盛る魂の鍵</ruby>》は\nずっと一緒に戦ってきた大切な鍵で\nオレを魔剣王にした力だ
	ディーア	通常4						自分の力でなんとかしてみるよ
FadeOut	black					1
StopBgm
CharacterOff						0
Bg	草原A					0
	村の少年	嬉しい	p3			0
	村の少女	嬉しい	p7			0
	アーダ	悔しい2	p5b			0
Wait						1
FadeIn	black					1
Bgm	平和
Tween	アーダ	PunchPosition	y=30				NoWait
	アーダ	悔しい2						なんとかしろ、アーベントロート!!
Tween	村の少年	PunchPosition	y=30				NoWait
	村の少年	嬉しい						アーダ、またあそぼーぜー！
Tween	村の少女	PunchPosition	y=30				NoWait
	村の少女	嬉しい						また神様ごっこしよー！
Tween	アーダ	PunchPosition	y=30				NoWait
	アーダ	悔しい2						ええい、ひっつくな人間ども！
	アーダ	悔しい2						私は一度も遊んだ覚えはない！\nそしてごっこじゃない、私は神だ！
	アーダ	悔しい2						これ以上不敬を働けば、\nお前たちを塵にしてしまうぞ！
Tween	村の少年	PunchPosition	y=30				NoWait
	村の少年	嬉しい						さすが神様、すげーっ！
Tween	村の少女	PunchPosition	y=30				NoWait
	村の少女	嬉しい						それじゃあ、おままごとしよー！
Tween	アーダ	PunchPosition	y=30				NoWait
	アーダ	悔しい2						だれがするか、だれがっ！
CharacterOff
	アーベントロート	笑い2						あはは♪\n子どもたちにこんな好かれるなんて\nいいですねぇー♪
CharacterOff
	村の少年	嬉しい	p3
	村の少女	嬉しい	p7
	アーダ	悔しい2	p5b
Tween	アーダ	PunchPosition	y=30				NoWait
	アーダ	悔しい2	p5b					よくないっ！\nこんなのうっとうしいだけだ!!
	村の少年	嬉しい						神様ー！
	村の少女	嬉しい						神様ー♪
Tween	アーダ	PunchPosition	y=30				NoWait
	アーダ	悔しい2						うるさいっ！\n神神言うならもっと崇めろ！
CharacterOff
	村の女性	笑い						悪いわね、\n畑仕事を手伝ってもらったり\n子どもたちの子守も
	村の女性	笑い						二人が来てくれて助かってるわ
CharacterOff
	アーベントロート	通常2	p7b
	アーダ	悔しい2	p3
	アーベントロート	笑い2						家を貸してくれた恩もありますし\n村の暮らしは楽しいですよ♪
	アーダ	悔しい2						お前はいいだろうが、\n私は不便で屈辱なだけだ……！
	アーダ	悔しい2						この私が……\n魔界の神であるマスターキーが\n子どもに遊ばれるなんて……
	アーベントロート	通常2						まあまあ♪\n私たちは魔剣王さんに負けたんです\n命があるだけ儲けものですよ♪
	アーダ	悔しい2						違う！\n《<ruby=ファウンダー>選出者</ruby>》に負けたんだ！
	アーベントロート	通常2						同じことです、\n私たちを造った彼女は人間を選んだ
	アーベントロート	通常2						《選出者》の復活を望んだ\n私たち【生存派】の鍵師にとって\nどうしようもない敗北です
	アーダ	悔しい2						くっ……
	アーダ	悔しい2						どうして……\n彼女は私たちを造った人なのに\n地上の偽物をかばうんだ……
Shake	アーダ		x=3				NoWait
	アーダ	悔しい2						私はこれからどうやって……
	アーベントロート	笑い2						ゆっくり考えればいいんですよ\nまだまだ時間ありますし\n私はアーダにつきあいますから
	アーダ	悔しい2						暁の鍵師アーベントロートが\n《愛し愛される者》だからか？
Tween	アーベントロート	PunchPosition	y=30				NoWait
	アーベントロート	笑い2						アーダは見てて面白いので♪
Tween	アーダ	PunchPosition	y=30				NoWait
	アーダ	悔しい2						お前なあ……!!
	アーベントロート	通常2						それにしても、\n最近のアーダはツンツンですねぇ？
	アーベントロート	通常2						もしかして、\n魔剣王さんが最近こっちに来ないから\nさびしいんじゃないですか？
	アーダ	通常2						…………はぁ？
	アーベントロート	ぴえん2						うわ、本気で嫌そうな声
	アーダ	通常2						私を地上に堕としておいて\nノコノコと情報を求めに来る奴を\nどうして好意的に思える？
	アーベントロート	通常2						彼がいないと今頃、\nどっかで行き倒れてたんですから\n少しは感謝しましょうよ
Tween	アーダ	PunchPosition	y=30				NoWait
	アーダ	通常2						ふんっ……！
FadeOut	black					1
StopBgm
CharacterOff						0
Bg	エネルギー中枢					0
	虚構王フィル	笑い				0
Wait						1
Param	character_grayout=false
FadeIn	black					1
Bgm	絶望
	虚構王フィル	笑い						感謝してよね、世界意思サマ♪
	虚構王フィル	笑い						浮遊大陸オーロエズの警備を\n蹴散らして中枢に侵入するとか
	虚構王フィル	笑い						客観的に言って、\nオウサマの仕事じゃない面倒事も、\nやってあげたんだから♪
	虚構王フィル	笑い						にひひ♪\nさあ出番だよ<ruby=アンダーカバー>虚構伝承</ruby>♪
Se	チャージ
	オーラ青		エフェクト表			1
	虚構王フィル	笑い						封印されたカミサマの役を、\nキミにあげる♪
CharacterOff	虚構王フィル
	アルヴィース	デコイ				2		…………
Wait						1
CharacterOff
	虚構王フィル	笑い						やあ、おはよう♪\n今のキミの役名はわかる？
CharacterOff
	アルヴィース	デコイ						色の鍵師、アルヴィー<dash=2>
Se	マイクノイズ
ImageEffect	SpriteCamera	NegaPosi
Wait						.3
ImageEffectOff	SpriteCamera	NegaPosi				.3
StopSe
Shake	アルヴィース		x=4				NoWait
	アルヴィース							■■■■■■■■■■■!?
CharacterOff
	虚構王フィル	通常						あれれ？\n客観的に言って異常事態じゃ<dash=2>
Se	光3
FadeOut	white					.3
FadeIn	white					.3
Se	ぐちゃ
Shake	虚構王フィル		x=4				NoWait
CharacterOff	虚構王フィル	通常				2
Wait						2
CharacterOff
	アルヴィース	蔑み				1		贋作がオレの名を名乗ろうなんて\n失礼だと思わないのかい？
	アルヴィース	蔑み						この感覚は世界意思の眷属かな？\n神を駒にしようとするから\nこんな想定外が起こるんだよ
	アルヴィース	通常						だがおかげで体を取り戻せた\n礼としてキミの体は使ってあげよう
	アルヴィース	通常						色の鍵師アルヴィースがね
CharacterOff
Se	フォーン
	虚構王フィル	通常						へえ♪\n<ruby=アンダーカバー>虚構伝承</ruby>を乗っ取ったんだ♪
Tween	虚構王フィル	PunchPosition	y=30				NoWait
	虚構王フィル	笑い						客観的に言って、\nありえないもの見ちゃったかも♪
CharacterOff
	アルヴィース	驚き						仕留め損なうなんて、\n眠りすぎて鈍ったのかな？
	アルヴィース	驚き						それとも……
Tween	アルヴィース	PunchPosition	y=30				NoWait
	アルヴィース	通常						そういうことか♪\nなら幾度斃したところで無意味だね
	アルヴィース	通常						手間がかかる上に\nキミはオレに勝負を挑んでもいない\n今なら見逃してあげよう
	アルヴィース	通常						ただその場合、\nキミの目的は果たせないだろうけど
CharacterOff
	虚構王フィル	笑い						大丈夫♪
Tween	虚構王フィル	PunchPosition	y=30				NoWait
	虚構王フィル	笑い						むしろ客観的に言って\n結果はよかったかもしれない♪
	虚構王フィル	笑い						だってアナタなら、\n魔界をめちゃくちゃにしてくれる♪
	虚構王フィル	笑い						偽りだらけの世界を、\nそこに刻まれたくだらない伝承を\n上書きしてくれる♪
	虚構王フィル	笑い						世界意思サマも私も、\nアナタに求めるのはそれだから♪
CharacterOff
	アルヴィース	通常						魔剣殺しの穴埋めのために\nカテゴリー<ruby=エース>A</ruby>の鍵師を使おうなんて\n大胆だね
	アルヴィース	通常						あいにくと、\nキミたちの思惑に乗るつもりはない\nオレは神でキミたちの上位存在だ
	アルヴィース	通常						だが結果的にオレのすることは、\nキミらの目的に沿うことになるだろう
	アルヴィース	通常						さあ始めるよ、覇王ゼフ
	アルヴィース	通常						神を謀り封じた罪は\nキミの遺した魔界に償わせよう
	アルヴィース	通常						覇王が支配した、\nこの浮遊大陸オーロエズを使ってね
	アルヴィース	通常						《<ruby=魔鍵フェンリル>縛りを断ち切る天獣の鍵</ruby>》起動
	アルヴィース	通常						人類よ、白黒つける刻だ
FadeOut	black					1
StopBgm
CharacterOff						0
Bg	市街地A					0
	旅人	通常				0
Wait						1
FadeIn	black					1
Bgm	魔獣バトル
	旅人	通常						お、おい……！\nなんなんだ、あれは……!?
Se	火事
FadeOut	black					.5
CharacterOff						0
Bg	白背景					0
	浮遊大陸スチル1	通常	エフェクト表			0
Param	character_grayout=false
FadeIn	black					.5
Wait						1
	浮遊大陸スチル2	通常	エフェクト表2			4
Wait						4
	住民の声	<Off>						島が空に浮かんでる？
	住民の声	<Off>						いや、もっと大きい！\nアレは大陸だ！ 浮遊大陸だ!!
	住民の声	<Off>						大きな大陸が、\n空から落ちてくるぞ……!!
FadeOut	black					.3
CharacterOff						0
Bg	凍りついた神殿城					0
	ディーア	驚き4				0
FadeIn	black					.3
	ディーア	驚き4						浮遊大陸オーロエズが落ちてくる!?
CharacterOff
	ロサ	慌て						は、はい！\n先程ユグドラシル上空に出現！
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	慌て						魔鍵ユグドラシルと\n直接衝突する軌道は避けつつも\n徐々に高度を下げています！
	ロサ	絶望						世界図書館による分析では\n五日後には地上の大陸と衝突すると
CharacterOff
	ディーア	怒り4						オーロエズは\n幻想王ノアの拠点だったから\n一度招かれたことがあるが
	ディーア	怒り4						大陸と名がつくだけあって\nとんでもない大きさだったと思う
	ディーア	悔しい4						そんな浮遊大陸が、\nユグドラシル大陸に落ちてきたら……
CharacterOff
	ロサ	絶望						そしてその場合、\n直下のユグドラシルはもちろん
	ロサ	絶望						魔界全土の動植物が絶滅する\n可能性が高いそうです
	ロサ	絶望						もちろん、我々人類も……
CharacterOff
	ディーア	驚き4						なっ……！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	悔しい4						そんなこと、すぐ止めないと！
CharacterOff
	ロサ	本気						お待ち下さい、\n世界図書館からの続報を得てから\n動くべきと進言いたします
	ロサ	本気						それにオーロエズの影響か、\n近隣の魔物たちが再び活性化して\n避難民の居住区に迫っています
	ロサ	本気						ご主人様にはまず、\nそちらの対応をしていただけると
CharacterOff
	ディーア	悔しい4						わかった……！
	ディーア	本気4						魔物を討伐するぞ、みんな！
If	isdebug==true
CharacterOff
Jump	*Q2005_02
EndIf
EndScenario

# Q2005_02
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	バトル
Bg	草原A					0
Param	character_grayout=false
	勇者A	通常				0
FadeIn	black					1
	勇者A	通常						本部に報告！\n我ら先遣隊がオーロエズ上陸成功！\nこれより中枢の制圧に向かう！
CharacterOff
	勇者レイ	怒り						急ぐわよ、みんな！\n中枢の魔鍵フェンリルを奪取して\nオーロエズを地上から離すの！
CharacterOff
	勇者A	通常						はい、レイ様！
CharacterOff
Se	フォーン
	防衛システム	通常						■■■■■！
CharacterOff
	勇者レイ	怒り						防衛装置！\nこの異変を起こしたやつが\n起動したのね……！
Tween	勇者レイ	PunchPosition	y=30				NoWait
	勇者レイ	本気						ハアッ！！！！
CharacterOff						0
ImageEffect	SpriteCamera	MotionBlur
Se	シャキーン
Bg	黒背景					0
	黒背景		エフェクト表			0
	斬撃(393C)		エフェクト裏			0						主に、斬撃(393C)	射撃(赤)
Tween	黒背景	MoveBy	y=-3000 time=1									斬撃(火)	射撃(青)
Wait						.3							射撃(紫)
Bg	草原A					0
CharacterOff						0
ImageEffectOff	SpriteCamera	MotionBlur
	防衛システム	通常
Shake	防衛システム		x=3				NoWait
Wait						1
Se	倒れる
CharacterOff	防衛システム					1
Wait						1
CharacterOff
	勇者A	通常						流石は勇者王の娘！\nお見事です！
CharacterOff
	勇者レイ	怒り						お世辞を聞くヒマなんてないわ！\n一刻も早<dash=2>
StopBgm
Shake	勇者レイ		x=2				NoWait
	勇者レイ	本気						っ…………！
Bgm	絶望
CharacterOff
Se	闇1
	アルヴィース	通常				1		おや、足が止まっているね？\n急ぐんじゃないのかい？
CharacterOff
	勇者A	通常
Shake	勇者A		x=5				NoWait
	勇者A	通常						い、いき、が……！
CharacterOff
	勇者レイ	怒り						なんて魔力とプレッシャー……
	勇者レイ	怒り						視界に入れただけで、\n体中の細胞が悲鳴をあげてる……
	勇者レイ	本気						あなた……\n《<ruby=マスターキー>全知全能</ruby>》ね……！
CharacterOff
	アルヴィース	通常						そのとおりだよ、\n勇者王アーサーの血を継ぐ娘
	アルヴィース	通常						であるならば分かるだろう、\nオレが出てきた以上、抵抗は無駄だ
	アルヴィース	通常						キミたちは地上に戻り、\n残り少ない余生を家族と過ごすといい
	アルヴィース	通常						人類が不要な存在だとしても\n最期の時には安らぎが必要だろう？
CharacterOff
	勇者レイ	怒り						不要、ですって……？
Tween	勇者レイ	PunchPosition	y=30				NoWait
	勇者レイ	本気						そんなこと誰が決めたのよ!?
CharacterOff
	アルヴィース	通常						オレだよ
	アルヴィース	通常						オレが決定したんだ\n人類は魔界に不要な存在だとね
	アルヴィース	通常						色の鍵師アルヴィース\nオレの役割は《破壊する者》だ
	アルヴィース	通常						世界にとって必要なものを残し\n不要なものを処理する
	アルヴィース	通常						キミたちは\n《<ruby=ファウンダー>選出者</ruby>》が戻るまでの間\n魔界を維持発展させる存在だった
	アルヴィース	蔑み						しかし今や高慢にも\n魔剣による愚かな実験にも手を貸し\n神の領域さえ侵す愚者に堕ちた
	アルヴィース	蔑み						人類の模造品の分際で\n自らこそが人類だと思い上がった
	アルヴィース	通常						その間違いをオレが正そう
	アルヴィース	通常						天より降りる大陸は、\nこのアルヴィースによる裁きだ
CharacterOff
	勇者レイ	怒り						勝手なことを言わないで！
Tween	勇者レイ	PunchPosition	y=30				NoWait
	勇者レイ	怒り						あなたが魔界と人類の敵なら、\n勇者として打ち倒す！
	勇者レイ	怒り						それが私の役目よ……！
CharacterOff
	アルヴィース	通常						勇ましいね\nそこはアーサーに少し似ているよ
	アルヴィース	驚き						だが……ああ、そうか\nその可能性はまだ残っていたか……
	アルヴィース	通常						人類よ、\n消え去る前に質問に答えてもらおう
	アルヴィース	通常						覇王ゼフの血筋は残っているかい？
CharacterOff
	勇者レイ	怒り						覇王の、血ですって……？
CharacterOff
	アルヴィース	通常						覇王ゼフこそが\nオレを魔鍵フェンリルに閉じ込め\n今日まで使役した卑怯者だ
	アルヴィース	通常						その血がまだ残っているのなら……
CharacterOff
	アルヴィース	拡大通常	エフェクト表					白黒つけないと、ね♪
FadeOut	black					1
StopBgm
CharacterOff						0
Bg	凍りついた神殿城					0
	ディーア	驚き4
Wait						2
FadeIn	black					1
Bgm	図書館
	ディーア	驚き4						色の鍵師アルヴィース？
	ディーア	怒り4						それがこの異変を、\n浮遊大陸を地上に落とそうとしている\n《<ruby=マスターキー>全知全能</ruby>》なのか？
CharacterOff
	アポカリプス	通常						間違いないよ♪
	アポカリプス	通常						破壊の権限をもって、\nなんでもかんでも白黒つけないと\n我慢できない完璧主義者♪
	アポカリプス	通常						だからあの子は、\n魔剣による不老不死を許せないで\n《滅亡派》を作った
	アポカリプス	通常						それは《<ruby=ファウンダー>選出者</ruby>》でさえ\n至れなかった領域だから
CharacterOff
	ディーア	怒り4						その話は前にも聞いたことがある
	ディーア	怒り4						アーダたち《生存派》が、\n原初六魔剣を人間に送り込んで始めた\n不老不死の壮大な実験
	ディーア	怒り4						魔剣と人間を利用して、\nマスターキーの新たな器となる\n新人類の創造を彼らは目論んだ
	ディーア	目閉じ4						だがそれを否定しようとして、\n《滅亡派》は魔剣の量産や\n《隠された伝説》を創造した
	ディーア	怒り4						魔剣と人類を滅ぼして\n実験そのものを止めるために
CharacterOff
	覇王剣ラグナロク	真解放通常						それだけではありません
	覇王剣ラグナロク	真解放通常						アルヴィースは、\nかつての主『覇王ゼフ』に接触し
Se	回想
FadeOut	white					.3
ImageEffect	SpriteCamera	Sepia
CharacterOff						0
Bg	遺跡C					0
	覇王ゼフ	通常				0
	覇王剣ラグナロク	<Off>	1_2			0
FadeIn	white					.3
	覇王剣ラグナロク	<Off>						オーロエズを浮遊させるため\n彼に魔鍵フェンリルを託しました
	覇王剣ラグナロク	<Off>						それは人類同士の争いを加速させて\n自滅させようという策でしたが
FadeOut	white					.3
ImageEffectOff	SpriteCamera	Sepia
CharacterOff						0
Bg	凍りついた神殿城					0
	覇王剣ラグナロク	真解放通常				0
FadeIn	white					.3
	覇王剣ラグナロク	真解放通常						最後には覇王ゼフが\nアルヴィースを出し抜くことに成功し\nフェンリルの核に封印しています
	覇王剣ラグナロク	真解放通常						残念ながら私は、\nその戦いには同行しなかったので\n詳細は知りませんが……
	覇王剣ラグナロク	真解放通常						私もまた、\nマスターキーが彼に与えた武器です\n干渉を嫌ったのでしょう
CharacterOff
	ディーア	怒り4						なるほどな……
	ディーア	怒り4						だがフェンリルは、\nユグドラシルや他の魔鍵と同様に\n強大な出力をもつはずだろう？
	ディーア	怒り4						核に封じられて数百年も経てば、\nマスターキーといえども\n体なんて残らないはず
	ディーア	怪しい4						アルヴィースは\nどうやって復活したんだ？
CharacterOff
	ロサ	通常						そこには恐らく、\n世界意思の目論見も絡んでいるかと
	ロサ	通常						オーロエズ観測灯台のデータから、\n異変の直前に\n虚構伝承の反応が確認されました
	ロサ	通常						そしてご主人様、\nオーロエズ大陸が浮遊した経緯には\nゼフ様とヘルメリア様の戦いが
	ロサ	通常						つまり、\n魔剣殺しブリジット様の伝承が\n深く関わっています
CharacterOff
	ディーア	目閉じ4						リディの伝承を上書きするために\n世界意思が蘇らせた
	ディーア	目閉じ4						ルカの時は未遂で終わったから、\n今度こそというわけか
	ディーア	目閉じ4						そして世界意思が\n人類の生存を気にしないことなんて\nわかりきったこと
	ディーア	怒り4						アルヴィースの目指す人類滅亡と\n世界意思の思惑が合致したんだろうな
	ディーア	悔しい4						だがそんなことさせるものか\n魔剣王として絶対に止めてみせる！
	ディーア	本気4						リディのため、魔界のために……！
CharacterOff
	アポカリプス	笑い						わあ♪ かっこいいー♪
	アポカリプス	通常						でもペットくん？\nもしアルヴィースを倒せたとしても\n制御を失って大陸は落ちてくるよ？
StopBgm
CharacterOff
	ディーア	怒り4						だから手に入れる必要がある
Bgm	作戦会議
	ディーア	怒り4						天穹魔儀ヘリオスフィア
	ディーア	通常4						アークが手にし、\nルルが竜鍵マナへの道を拓いた\n魔鍵の操舵を可能とする魔装具だ
CharacterOff
	ロサ	嬉しい						なるほど……！
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	嬉しい						それを使えば、\nオーロエズ大陸を元の位置に\n戻すことも可能ですね！
CharacterOff
	ディーア	怪しい4						ただ問題なのは、\nヘリオスフィアがどこにあるのか\nオレは知らないんだよな
	ディーア	怪しい4						竜鍵マナでの戦いでは\nルルは天穹魔儀を手放していたから
CharacterOff
	ロサ	通常						ですが希望王ルルは周到な御仁です\n不測な事態に備えて、\n完全に破壊することはしないはず
	ロサ	通常						何処かに隠してあると考えるのが\n自然かと……
CharacterOff
	ディーア	通常4						それなら、\n探し出せそうな人に協力してもらおう
CharacterOff
	ロサ	驚き						そんな人がいるのですか？
CharacterOff
	ディーア	通常4						ああ、\nあの宣言の場にアクアと共にいた\n仮面の女の子なら
Se	回想
FadeOut	white					.3
ImageEffect	SpriteCamera	Sepia
CharacterOff						0
Bg	凍りついた神殿城					0
	太陽姫	通常	p7			0
	水天のアクア	怒り	p3b			0
	          	<Off>	1_2
FadeIn	white					.3
Wait						2
FadeOut	white					.3
ImageEffectOff	SpriteCamera	Sepia
CharacterOff						0
Bg	凍りついた神殿城					0
	ディーア	笑い4				0
FadeIn	white					.3
	ディーア	笑い4						<ruby=ヘリオスフィア>太陽聖域</ruby>の王\nアークの後継を名乗る《太陽姫》なら\n探す手段を知っているはずだ
CharacterOff
	ロサ	通常
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	通常						わかりました！\nでは《太陽姫》の目撃情報から\n活動拠点を割り出します！
CharacterOff
	ディーア	笑い4						頼んだぞ、ロサ！
	ディーア	怒り4						……でも、そうか
	黒グラデーション		エフェクト裏			1
	ディーア	怒り4						オーロエズを制御する\n魔鍵フェンリルさえ操る秘宝なら
	ディーア	目閉じ4						オレの悪魔の鍵を復活させる\n切札になるかもしれない
	ディーア	怒り4						魔界の未来のために、\nオレのこれからの戦いのために、\n必ず手に入れないと……！
If	isdebug==true
CharacterOff
Jump	*Q2005_03
EndIf
EndScenario

# Q2005_03
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	絶望
Bg	草原A(火事)					0
Param	character_grayout=false
	勇者レイ	泣き				0
FadeIn	black					1
	勇者レイ	泣き						はぁ、はぁ、はぁ……！
CharacterOff
	アルヴィース	通常						オレと戦うなら玩具の剣ではなく\n本物の征聖剣をもってくるべきだね
CharacterOff
	勇者レイ	泣き						このっ……！\nわたしの、部下を……！
CharacterOff
	アルヴィース	通常						ああ、そうだ
	アルヴィース	通常						キミだけは生き残れた\nだからこそ称賛してあげよう
	アルヴィース	通常						そしてもう一度チャンスだ
	アルヴィース	通常						覇王の子孫は今、どこにいる？
	アルヴィース	通常						問いに答えれば\nキミの敗北を認めて見逃そう
	アルヴィース	通常						白黒ついた後も\n敵の命の有無にこだわるほど、\nオレは狭量じゃない
CharacterOff
	勇者レイ	泣き
Tween	勇者レイ	PunchPosition	y=30				NoWait
	勇者レイ	泣き						ふざけ、ない、で……！
	勇者レイ	泣き						あんたなんかに、\n教える情報なんてないわ……！
CharacterOff
	アルヴィース	驚き						…………
Se	回想
FadeOut	white					.3
ImageEffect	SpriteCamera	Sepia
