	アーベントロート	笑い2						なら私も、\n魔剣王さんにチョコあげよっかな♪
CharacterOff
	ディーア	きらーん4						えっ……！
CharacterOff
	アーベントロート	通常2						なーんて♪
Se	走る
Tween	アーベントロート	MoveBy	x=-600 time=1				NoWait
Wait						1
CharacterOff
	ディーア	通常4						……アーベントロートも、\nすっかりみんなの中に馴染んだな
	ディーア	通常4						今まで会ったマスターキーの中では\n物腰柔らかで親しみやすい
	ディーア	怪しい4						同時にどこか、\n掴みどころがない気もするんだよな
	ディーア	怪しい4						アーダやオレについてくる理由も\nちゃんと聞けてないし
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	悔しい4						いや、それよりも先に\n考えないといけないことがある！
	ディーア	目閉じ4						レヴァは準備しなくていいって\n言ってくれたけど\n魔剣王としてはそうもいかない
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	本気4						バレンタインは乙女の戦い\n故に一手間違えれば修羅場発生だ！
Shake	ディーア		x=3				NoWait
	ディーア	目閉じ4						受け取った時の表情ひとつ、\n言葉一つで戦の火蓋が切られてしまう
	？？？？	<Off>	1_2					へぇー、たいへんですねー\n無事に生き延びられますかねー
	ディーア	悔しい4						それが問題なんだ\n二股かけて悲惨な最後を迎えた英雄も\n世の中にはたくさんいるんだから
	ディーア	にやけ4						それになるべくたくさん＆ながーく\nみんなとイチャイチャしたい！
	ディーア	にやけ4						だからみんなと平等に仲良く！\nチョコと気持ちを受け取ってみせる！
	？？？？	<Off>						うふふー♪\nさすがはマスターさんですねー♪
	？？？？	<Off>						正気とは思えない発言ですねー♪\n狂ってますねー♪
	？？？？	<Off>						でも王様なら狂ってるくらいが\n普通かもですねー
StopBgm
	ディーア	にやけ4						それほどでも……
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	絶望4						って、ルナ!?
Bgm	神秘
CharacterOff
	ジャガーノート=ルナ	通常				1		そうですよー\n狂っているジャガーノートですよー♪
	ジャガーノート=ルナ	通常						でもこの場合、\n狂ってるのはマスターさんですねー\n色狂いって言うんですけどー♪
CharacterOff
	ディーア	絶望4						ち、違うんだ！\n本気でみんなのことは大切だから\n魔剣王としてバランスを……！
	ディーア	汗4						まあハーレムっぽく\nちやほやされたい気持ちも本当だけど
CharacterOff
	ジャガーノート=ルナ	通常						うふふー♪\nルナに言い訳しなくていいですよー\n私に言っても救われませんからー
	ジャガーノート=ルナ	通常						<ruby=ルナ>狂気</ruby>にできるのは\n一緒に狂いきることだけですからー♪
	ジャガーノート=ルナ	通常						それにしても、\nたくさんの魔剣少女に愛されてるって\n本気で信じられるなんてー
	ジャガーノート=ルナ	通常						そんなたくさんの愛を、\n正気のまま抱え切ろうだなんてー
	ジャガーノート=ルナ	通常						救えないくらいに狂ってますねー\n根本から間違ってますねー
	ジャガーノート=ルナ	通常						それを救いと思うほど狂ってて、\n無自覚なら末期ですよー？
CharacterOff
	ディーア	驚き4						それって、どういう？
CharacterOff
	ジャガーノート=ルナ	通常						さあー？ どういうことでしょー？
Tween	ジャガーノート=ルナ	PunchPosition	y=30				NoWait
	ジャガーノート=ルナ	通常						狂ったルナの妄言ですよ♪\n深く考えたら狂っちゃいますよ♪
	ジャガーノート=ルナ	通常						それで本当に狂っちゃったら\n私が現実から救ってあげますからー\nその時は教えて下さいねー
	ジャガーノート=ルナ	通常						うふふー♪
Se	フォーン
CharacterOff	ジャガーノート=ルナ	通常				1
Wait						1
CharacterOff
	ディーア	驚き4						どうしたんだろう、ルナ……
	ディーア	怪しい4						試すような物言いはいつもだけど、\nなんだか雰囲気が……
	ディーア	怪しい4						ジャガーノートたちに会ったら、\n少し聞いてみようか
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	驚き4						って……！\nもうこんな時間になってる……！
StopBgm	神秘
	ディーア	驚き4						次の任務にいかないとっ！
Se	走る
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
Wait						2
CharacterOff						0
Bg	カジノ					0
	レヴァ	通常	p2b			0
	サフラン色の死	通常	p8b			0
	リゼビ	通常	p5			0
	          	<Off>	1_2
Param	character_grayout=false
FadeIn	black					.3
Bgm	わくわく
	魔剣たち	<Off>	1_2					ハッピーバレンタイン！
CharacterOff
	ディーア	笑い4						ああ、ハッピーバレンタイン！
CharacterOff
	リゼビ	通常						チョコ、がんばってつくりました！
CharacterOff
	ディーア	笑い4						ありがとう、大切に食べるよ♪
CharacterOff
	サフラン色の死	通常						ボクのチョコも、うれしいでしょ
CharacterOff
	ディーア	笑い4
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	笑い4						もちろんっ！
CharacterOff
	サフラン色の死	通常						……気持ち悪い
CharacterOff
	ディーア	絶望4						なんでっ!?
CharacterOff
	サフラン色の死	通常
Shake	サフラン色の死		x=2				NoWait
	サフラン色の死	通常						そういうことは、\nみんながいる前では言わないものよ
	サフラン色の死	通常						……もうっ
CharacterOff
	ディーア	にやけ4						じゃあ、今度二人っきりで<dash=2>
CharacterOff
	レヴァ	通常						あー、いい雰囲気になってる！
	レヴァ	笑い						マイマスター！\n私のチョコも受け取ってよー！
CharacterOff
	ディーア	笑い4						ああ、ありがとう！
CharacterOff
	ジャガーノート	通常						楽しそうですねー♪
CharacterOff
	ディーア	通常4						ジャガーノートも？
CharacterOff
	ジャガーノート	通常						そうやって、\n当然チョコが貰えると思ってるの\n本当に救えないですねー♪
	ジャガーノート	通常						でもあげますよ、チョコ
	ジャガーノート	通常						破壊じゃない救い方ですけど、\n救われちゃいますかぁ？
CharacterOff
	ディーア	通常4						もらえるだけで、嬉しいよ
	ディーア	通常4						そういえばこの前、\nルナに不思議なことを言われたんだ
	ディーア	怪しい4						たくさんの\n愛を抱えるなんて狂ってるとか、\nそういうことを……
	ディーア	怪しい4						ジャガーノートは、\nなにか心当たりはないか？
CharacterOff
	ジャガーノート	通常						さあー？\n私たちは姿や言葉は似ていても、\n在り方は根底から違いますからね
	ジャガーノート	通常						破壊で救いを為す私と、\n狂気を救いとしたルナ……
	ジャガーノート	通常						月に魅せられてしまった、\nジャガーノートのもう一つの可能性
	ジャガーノート	通常						根底がズレてるからこそ、\nあの子の救いの在り方や心の中は、\n私でさえも見通せません
	ジャガーノート	通常						まあでも、\nあの子はすごく真面目ですからねぇ\n忠告は聞いた方が良いですよ？
	ジャガーノート	通常						理解できるならですけど
CharacterOff
	ディーア	怒り4						真面目、か……
	黒グラデーション		エフェクト表			1
	ディーア	怒り4						気になるけど今は、\nバレンタインの対応の方が重要だな
	ディーア	目閉じ4						大きな混乱が起きないように、\n百三十通りのパターンを考えてきた
	ディーア	怒り4						ちゃんと、\nみんなに平等に楽しんでもらうよう\n計画通りに動いていこう
CharacterOff	黒グラデーション					1
	ディーア	笑い4						みんな、ありがとう！\nじゃあそろそろオレは<dash=2>
StopBgm
CharacterOff
	レヴァ	笑い
Wait						1
Se	フォーン
	オーラ桃		エフェクト表			1
	レヴァ	笑い						…………
CharacterOff
	ディーア	驚き4						あ、あれ？ レヴァ？
CharacterOff
	オーラ桃		エフェクト表
	レヴァ	笑い						す…………
CharacterOff
	ディーア	驚き4						す？
Bgm	緊迫
CharacterOff
	オーラ桃		エフェクト表
	レヴァ	拡大笑い	エフェクト裏					<size=50>好きっ！！！！！！</size>
CharacterOff
	ディーア	絶望4						っっっ!?
Bgm	コメディ
Shake	ディーア		x=5 y=5				NoWait
	ディーア	絶望4						レヴァのストレート告白だと!?\nこんなのオレの予想にないぞ……!!
	ディーア	にやけ4						元気な声と笑顔が、\nオレの胸をズギュンと撃ち抜くっ！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	悔しい4						だけど待ってくれ！\nみんなの前で直球告白は<dash=2>
ImageEffect	SpriteCamera	MotionBlur
	レヴァ	笑い	画面外_右
Tween	レヴァ	MoveBy	x=-550 time=1				NoWait
	レヴァ	笑い						スキィイイイイイイイイ！
Wait						.5
Se	光1
FadeOut	white					.2
FadeIn	white					.2
Tween	ディーア	MoveBy	x=-150				NoWait
	ディーア	絶望4						うわぁああああああ!?
Param	character_grayout=true
ImageEffectOff	SpriteCamera	MotionBlur
Tween	レヴァ	PunchPosition	y=30				NoWait
	レヴァ	本気						スキっ！
	ディーア	絶望4						「くっ！ あと少しで\n　チョコを口にねじ込めたのにっ！」\nみたいにスキを言うなって!?
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	絶望4						っていうか、\nレヴァの様子がなんだかおかしいぞ!?
	ディーア	絶望4						リーゼ=ビースト、サフラン！\nレヴァを一緒に落ち着かせて<dash=2>
Param	character_grayout=false
CharacterOff
	オーラ桃		エフェクト裏
	サフラン色の死	通常						好き……（急所狙い）
CharacterOff	サフラン色の死
	リゼビ	通常						好きぃ（勇気いっぱい）
CharacterOff
	ディーア	にやけ4						はうっ……！
Shake	ディーア		x=5				NoWait
	ディーア	にやけ4						普段は聞けない、\n二人からの直球な好きの告白っ！
	ディーア	にやけ4						胸の奥が、ざわめくっ……！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	絶望4						って、悶えてる場合か！\nやっぱりみんなの様子がおかしい！\n変な魔力まで感じる……！
	ディーア	絶望4						それに<dash=2>
CharacterOff
	オーラ桃		エフェクト裏
	ジャガーノート	通常						……
	ジャガーノート	通常						…………好き（救済）
CharacterOff
	ディーア	にやけ4						きゅんっ……！
	ディーア	にやけ4						からかいのない、\nジャガーノートの隠れた好意！\n五臓六腑に染み入る……！
	ディーア	絶望4						で、でも違う！\nこんな風に告白するのは\nジャガーノートっぽくない！
	ディーア	絶望4						間違いない！\nなにかの異変が起きている！
StopBgm
CharacterOff
	オーラ桃		エフェクト表
Se	闇1
	ショコラゴーレム					1		スキぃ……！
Bgm	バトル
Wait						.5
CharacterOff
	ディーア	絶望4						怪しい魔力から魔物まで!?\n魔物の告白はあんまり嬉しくないぞ!!
	ディーア	悔しい4						なにがなんだかわからないけど、\nまずはこの魔物を倒そう！
If	isdebug==true
CharacterOff
Jump	*E_1241_02
EndIf
EndScenario

# E_1241_02
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	平和
Bg	カジノ					0
	ディーア	怒り4				0
FadeIn	black					1
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	怒り4						よし、魔物は倒せたな！
	ディーア	驚き4						魔剣のみんなは<dash=2>
CharacterOff
	レヴァ	慌て				1		あれぇ？ マイマスター……？
CharacterOff
	リゼビ	通常						リーゼたち、いったい？
CharacterOff
	ジャガーノート	通常						夢を見てたみたいですねー
CharacterOff
	ディーア	笑い4						良かった！\nみんな、元に戻ったんだな！
	ディーア	汗4						それにしても、\nその……告白してくるなんて、\nいったいどうしたんだ？
	ディーア	驚き4						もちろん！\nオレはイヤじゃなかったけど！
	ディーア	汗4						それにしたって、\nいきなりで不自然だったから
CharacterOff
	サフラン色の死	通常						わからないわ、\nボクはマスターを見た瞬間に、\n気持ちがあふれ<dash=2>
Tween	サフラン色の死	PunchPosition	y=30				NoWait
	サフラン色の死	通常						な、なんでもない、気持ち悪い
CharacterOff
	レヴァ	本気						でも本当におかしいよね？\n今回のバレンタインは、\nみんなで話し合ってがま<dash=2>
CharacterOff
	ディーア	怪しい4						ん……？
CharacterOff
	レヴァ	慌て						とにかくっ！\nさっきのはちょっと忘れてっ！
	レヴァ	慌て						告白するならもっとヒロインらしく\n雰囲気を<size=20>ごにょごにょ……</size>
Tween	レヴァ	PunchPosition	y=30				NoWait
	レヴァ	慌て						そういう感じだからっ！\nお願い！
CharacterOff
	ディーア	汗4						わ、わかった！
	ディーア	笑い4						でもこのくらいの異変で終わって\n本当によかったよ
	ディーア	笑い4						もし魔剣みんなが暴走してたら、\n今頃大変な<dash=2>
StopBgm
	遠くからの叫び	<Off>	1_2					すきぃいいいいいい……！
	ディーア	絶望4						大変だぁ……！
FadeOut	black					.3
Param	character_grayout=false
CharacterOff						0
Bg	凍りついた神殿城					0
	ブリューナク					0
	オーラ桃		エフェクト裏			0
FadeIn	black					.3
Bgm	コメディ
	ブリューナク	通常						好き！（高貴に）
CharacterOff	ブリューナク
	フライパン	通常						好き！（挨拶）
CharacterOff	フライパン
	ヤタガラス	通常						好きじゃ♪（今風）
CharacterOff	ヤタガラス
	秘剣マカブイン	通常2						好きぃ（必然）
FadeOut	black					.3
CharacterOff						0
Bg	カジノ					0
	ディーア	絶望4				0
FadeIn	black					.3
	ディーア	絶望4						みんなが好き好きいいながら\n走ってくる!?
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	悔しい4						もしかして魔剣全員、\nあんな状態になってるのか!?
	ディーア	悔しい4						このままじゃ、\nみんなの愛に呑み込まれて\n大変なことになるぞ!!
Shake	ディーア		x=3				NoWait
	ディーア	絶望4						イチャイチャうふふなバレンタインを\n平和に楽しみたかったのに！
CharacterOff
	集中線		エフェクト表
	ディーア	拡大絶望4	エフェクト裏					いったいどうなってるんだ!?
If	isdebug==true
CharacterOff
Jump	*E_1241_03
EndIf
EndScenario

# E_1241_03
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	コメディ
Bg	洞窟A					0
Param	character_grayout=false
	バールのようなもの	通常4				0
	集中線		エフェクト表			0
FadeIn	black					1
	バールのようなもの	通常4						好きぃいいいいいい（暴走）
CharacterOff
	ディーア	絶望4						ばよのの暴走好意が嬉しいのに！\n止まったらやられるっ！
	ディーア	絶望4						ごめーん！
Se	ピューン
Tween	ディーア	MoveBy	x=600 time=1				NoWait
Wait						.5
FadeOut	black					.3
CharacterOff						0
Bg	魔術空間					0
	ディーア	絶望4				0
FadeIn	black					.3
	ディーア	絶望4						はぁ、はぁ……\n逃げ続けてもうヘトヘトだ……
	ディーア	絶望4						それにみんなの告白から逃げるのも\n心が痛い……！
	ディーア	絶望4						なんて凶悪な異変なんだ……！
	ディーア	悔しい4						このままだと\nオレの心も体も再起不能になるぞ！
	ディーア	悔しい4						そして暴走した\n魔剣の誰かに捕まってしまったら\nそこからはオレの争奪戦……
	ディーア	怪しい4						…………
	ディーア	にやけ4						みんなに取り合いされるのも、\nそれはそれで<dash=2>
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	絶望4						いやいやっ！\nバカなことを考えるんじゃない！
	ディーア	絶望4						内部崩壊待ったナシだし、\nオレの体がひっぱられまくって\n八つ裂きになっちゃうかも！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	悔しい4						とにかく一刻も早く、\n異変の原因を見つけて解決しないと！
	ディーア	怪しい4						でもいったい、\nなにがきっかけになったんだ？
	ディーア	怪しい4						アリス様が残していった悪戯？\nそれとも世界意思の襲撃だったり？
	ディーア	怪しい4						どちらも可能性は薄いと思う……
	ディーア	怒り4						それにみんなは普通に、\nチョコの準備をしていたはずだし\n不審なことなんてなかった
	ディーア	目閉じ4						だからといって、\n暴走してチョコを渡してくる異変に\nバレンタインが無関係なわけない
	ディーア	怪しい4						可能性があるのは……キッチンか？
StopBgm
	ディーア	怒り4						よしっ！
Se	走る
FadeOut	black					.3
CharacterOff						0
Bg	酒場_カフェ					0
	ディーア	怒り4				0
Wait						2
FadeIn	black					.3
Bgm	作戦会議
	ディーア	怒り4						ここなら、なにか手がかりが……
	ディーア	怒り4						でも置いてあるのは\n普通のチョコレートに見えるな
Tween	ディーア	PunchPosition	y=10				NoWait
	ディーア	驚き4						っ……！
	ディーア	驚き4						だ、誰だ？
CharacterOff
	クラレント	通常				1		慌てるな、私だよ
CharacterOff
	ディーア	通常4						クラレント……！
	ディーア	笑い4						よかった！\nその様子だとクラレントには\n異変の影響がないんだな？
CharacterOff
	クラレント	通常						はっ！\n私があの恋愛ジャンキーたちみたいに\nマスターにじゃれつくだと？
	クラレント	通常						そんなわけがないだろう
	オーラ桃		エフェクト裏			1
	クラレント	通常						ああ、そうだ、\n私はお前を見つけて……そして……
Shake	クラレント		x=3				NoWait
	クラレント	通常						うぅ……
StopBgm
CharacterOff
	ディーア	驚き4						く、クラレント？
Bgm	緊迫
CharacterOff
	オーラ桃		エフェクト裏
	クラレント	通常						好きだ（イケボ）
CharacterOff
	ディーア	にやけ4						はうっ！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	驚き4						ま、まさか！\nクラレントまで暴走してる!?
	ディーア	にやけ4						しかも！\n絶対にその口からでてくるはずない\nストレートで真摯な愛の言葉！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	にやけ4						こんなの、耐えられるはずがない！
CharacterOff
	オーラ桃		エフェクト表
	クラレント	通常						スキぃ……
CharacterOff
	ディーア	絶望4						ってキュンときてる場合じゃない！\nあれは獲物をロックオンした目……！
	ディーア	絶望4						誰か！ 誰か来てくれ！\nこのままだと食べられちゃうっ！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	絶望4						パクっといただかれちゃう！
CharacterOff
	クラレント	通常						<ruby=ジタバタするなよチェリー>好きぃ</ruby>
StopBgm
	クラレント	通常						……スキ？
Bgm	コメディ
CharacterOff
	ごくひらロスト	通常						好き\n（そこまでよ！ 旦那さまは！）！
CharacterOff
	獄刀大包平	通常						好きぃ（お姉ちゃんのもの）！
CharacterOff
	ディーア	驚き4						ごくひらたち!?
CharacterOff
	クラレント	通常						スキスキ、スキ、スキスキスキ♪
CharacterOff
	ごくひらロスト	通常						スキ……スキスキ！
CharacterOff
	ディーア	悔しい4						ここでは魔界語で話せって！\nなんでスキで会話してるんだ!?
	ディーア	悔しい4						やっぱりおかしいぞ、この異変！
	ディーア	驚き4						でもこれはチャンスだ！\n今なら逃げ出せる！
	ディーア	驚き4						ごめん、みんな！
Se	走る
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff						0
Bg	雪原(吹雪)					0
	ディーア	絶望4				0
FadeIn	black					.3
	ディーア	絶望4						城を飛び出してきたけど、\nここまで離れたらさすがにもう……
Se	ピューン
CharacterOff
	ベルリネッタ	通常				.5		好きー！（最速）
Se	ピューン
CharacterOff
	カドゥケウス	通常				.5		す、好きっ！（爆速）
Se	ピューン
CharacterOff
	ルディ	通常2				.5		好きー!!!!（大滑走）
CharacterOff
	ディーア	絶望4						高速魔剣たちがチーム組んでる!?\n平地じゃダメだ！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	絶望4						早く城にもどろうっ！
Se	走る
FadeOut	black					.3
Param	character_grayout=false
CharacterOff						0
Bg	凍りついた神殿城					0
	ディーア	絶望4				0
FadeIn	black					.3
	ディーア	悔しい4						外に逃げるのもダメ、\nこのまま走り回っていても\n体力はいずれ底を尽きる……！
	ディーア	悔しい4						こうなったら、\n腹をくくって打って出るしかない
	ディーア	怒り4						あの変な魔力を引き剥がせば、\nみんなを正気に戻せるのはわかってる
	ディーア	怒り4						向こうもオレを探してるんだし、\n一人ひとり元に戻していくんだっ！
StopBgm
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	本気4						行くぞっ！
FadeOut	black					.3
CharacterOff						0
	ぎんいろ	通常2				0
Wait						1
FadeIn	black					.3
Bgm	緊迫
	集中線		エフェクト表
	ぎんいろ	通常2						好き（無垢）
CharacterOff	ぎんいろ
	ミル	通常						スキピ★（ギャル）
CharacterOff	ミル
	名刀・大包平	通常2						す、す、す……！\nすきぃ（純情）
CharacterOff	名刀・大包平
	ハデス	通常2						好きです（圧）
Se	光1
CharacterOff
	ディーア	絶望4
Shake	ディーア		x=7 y=7				NoWait
	ディーア	絶望4						ぐぁあああああああああ!?
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	絶望4						だ、ダメだ！\nオレにはどうしてもできないっ！
	ディーア	絶望4						好きって言ってくれる\n大切な子を攻撃するなんて無理だ！
	ディーア	絶望4						終わりだ、もう対抗策は<dash=2>
StopBgm
CharacterOff
	ぎんいろ	通常2
Wait						.5
Se	光1
Se	コインロック
FadeOut	white					.2
	鎖エフェクト前		エフェクト表			0
	鎖エフェクト後ろ		エフェクト裏			0
FadeIn	white					.2
Bgm	勇者バトル
	ぎんいろ	通常2						すきぃ？
CharacterOff
	ディーア	驚き4						これは……？
CharacterOff
	ロサ	通常						ご安心ください、ご主人様
	ロサ	通常						この拘束術で\n魔剣の皆様が痛みを感じることは\n決してございません
CharacterOff
	ディーア	きらーん4						ロサ……！\nさすが有能クールメイド！\n救世主っ!!
CharacterOff
	ロサ	通常						この異変は\n魔剣にのみ影響があるようです
	ロサ	ニヤリ						つまり私なら、\nご主人様をサポートできます！
	ロサ	ニヤリ						私がこのまま\n皆様から変な魔力を剥がしますので\nそれを倒して下さい！
CharacterOff
	ディーア	本気4						わかった！
If	isdebug==true
CharacterOff
Jump	*E_1241_04
EndIf
EndScenario

# E_1241_04
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	平和
Bg	凍りついた神殿城					0
	ロサ	ニヤリ	p7b			0
	ディーア	笑い4	p3			0
FadeIn	black					1
	ディーア	笑い4						たすかった……\nこれでまた魔剣のみんなも戻る
	ディーア	笑い4						さすがロサだな！
	ロサ	ニヤリ						クールメイドがクールに役立つこと\n改めてご理解いただけたようで\nなによりです♪
