Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="罠"
JumpSubroutine	*メインシナリオタイトル
Bgm	作戦会議
Bg	大灯台
	ブラム	通常	1_3
	ディーア	怪しい	2_3
	リディ	驚き	3_3
	リディ							ふぅー！やっとついた！\nここが一番上のフロアみたい！
	ディーア	通常						うわぁ…なんだか凄いことに\nなってるなぁ…
	リディ	通常						モンスターがいっぱいだね…
	ブラム		1_3					…待て、なんだか様子が変だ
	ディーア	怪しい						この感じ、整理された魔力の流れ、\n呪術、法術、何かその類の――
	ブラム							そうか、これは――！
	リディ	驚き						ブラムさん？
	ブラム							くっ…そういうことか
Tween	ブラム	ScaleBy	x=-1 time=0.5
Se	走る
Tween	ブラム	MoveTo	x=-600 time=1	easeInSine		Add
Wait						1
CharacterOff	ブラム
	モンスターの声	<Off>				0		<color=mk2wisp>\n　　……グオオオオッ!!……</color>
	リディ							…すごい、あれだけのモンスターを\nいとも簡単に薙ぎ払っていく…
	ディーア	驚き						…そうか！術式！\nここに残った魔術残滓に惹かれて\nモンスターが集まっているのか！
	リディ							マスター、どういうこと？
	ディーア	怒り						あのモンスターが集まっている中央に\nおそらく魔法陣か術符か、\nモンスターを集める術式があるんだ！
	リディ	笑い						なるほど！\nそれを壊せばいいんだね！
	ディーア	通常						ブラムさん！俺も手伝う!!
	勇者ギリルム	通常	1_3					――そうはさせないヨ
	ディーア	驚き						…！\nEDENの勇者！？
	リディ	驚き
	リディ							下のフロアで撤退したんじゃ…？
	勇者ギリルム							悪いが、それは証拠として\n残してもらわないと困るんだヨ
	ディーア	怒り						なんだと！？
Bgm	バトル
	勇者ギリルム							どうしてもっていうなら、\n力づくで止めさせてもらうヨ！
	ディーア							くっ！邪魔を…するな!!
EndScenario

# Q100501_d
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="刺客"
JumpSubroutine	*メインシナリオタイトル
Bgm	バトル
Bg	大灯台
	勇者ギリルム	通常	1_3
	ディーア	怒り	2_3
	リディ	悔しい	3_3
	勇者ギリルム							くっ…噂通りの強さですネ\nですが…くくく！
Tween	勇者ギリルム	ScaleBy	x=-1 time=0.5
Se	走る
Tween	勇者ギリルム	MoveTo	x=-600 time=1	easeInSine		Add
Wait						1
CharacterOff	勇者ギリルム
	リディ	驚き						あ！逃げた！
	ディーア	驚き						時間稼ぎのつもりか！
	リディ							まってマスター！\nブラムさんが！
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff	ディーア
CharacterOff	リディ
CharacterOff	wipe
Bgm	ボスバトル
FadeIn	black					.5
	ブラム	通常	1_1					はぁ!!
FadeOut	white					.1
Se	斬2
FadeIn	white					.1
	ブラム							これで術式陣は破壊した…\nだが、やはりコレは――
Tween	ブラム	ScaleBy	x=-1 time=0.5
	ブラム							逃げろ魔剣使い！\nこれは『罠』だ！
	ブラム							オレたちをハメるために\n勇者たちが仕込んだ『罠』だ！
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff	ブラム
CharacterOff	wipe
	ディーア	怒り	2_3
	リディ	悔しい	3_3
FadeIn	black					.5
	モンスターの声	<Off>				0		<color=mk2wisp>\n　　……グオオオオッ!!……</color>
	リディ							モンスターたちが怒ってる…！\nこのままじゃブラムさんが！
	ディーア	怪しい						ああ、だがこっちもそれどころじゃ\nなさそうだ…
Bgm	絶望
	リディ	驚き						マスター？
	ディーア	怒り						下がっていろ、リディ…\nこいつは…やばい
	立ちふさがる少女	通常	1_3					――相手の力量を推測できるのも\n能力の高さの証明と言えますが
	立ちふさがる少女							私と戦うことを選んだことは、\nそこまで正しい判断とは言えません
	ディーア	悔しい						リディ！はやく！
	リディ	驚き						え、あ！うん！
Tween	リディ	ScaleBy	x=-1 time=0.5
Se	走る
Tween	リディ	MoveTo	x=600 time=1	easeInSine		Add
Wait						1
CharacterOff	リディ
	ディーア	怪しい	2_2
	立ちふさがる少女		1_2
	立ちふさがる少女							ですが、少女だけを逃したのは\nまずまずの判断と言えるでしょう
	ディーア							…あんた、何者だ
	立ちふさがる少女							あなた方と同じです\n依頼を受けてここに
	ディーア	通常						EDENの勇者…なのか？
	立ちふさがる少女							いいえ\nあなたもそうは思っていないでしょう
	ディーア	怪しい						ああ、マーガレットさんも強かったが\nあんたから感じるそれは、全く違う
	立ちふさがる少女							あなた方と同じです\nただの魔剣使い
	ディーア							依頼、といっても、\nモンスター退治じゃあ、なさそうだ
	立ちふさがる少女							ご名答\nあなたが思っている通りの依頼です
	ディーア	笑い						ははは、困ったね\n俺が『ターゲット』なのか
	立ちふさがる少女							古い友人からのお願いでして、\nあなたが居ると困るそうです
	ディーア							それじゃあ、その古い友人に\n謝っておいてくれないか
Bgm	和の国ボス
	ディーア	怒り						その依頼は、果たせそうにないと！
	立ちふさがる少女							仕方ありませんね\nせめて苦しまずに、と思いましたが
	立ちふさがる少女							その勇気、勇敢さ、お見事…\nお手並みを拝見してからでも\n遅くはなさそうです
	アリア		1_2					魔剣使いアリア、いざ尋常に――
EndScenario

# Q100501_e
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="エピローグ17"
ShowMessageWindow
Bgm	ボスバトル
Bg	大灯台
	アリア	通常	2_3
	ディーア	悔しい	3_3
	アリア							さすがですね\n私に依頼が来るだけのことはある
	ディーア							はぁはぁ…なんなんだ…\nまったく攻撃が効いている気がしない
	ディーア							それに――
	アリア							アンロック無しで倒しきるには\n少々骨が折れそうです
	ディーア	怒り						くっ…！\nそっちがその気なら、\nこっちにだって手はある…！
	ディーア							<color=mk2impo>「愚かなる卑怯者の鍵」…！\n(ワールドイズマイン)</color>
	アリア							なるほど、これが狙われる理由…\nならば私も力を出さねばいけませんね
FadeOut	white					.1
Se	魔剣出る
	アリアの魔剣	通常	1_3
FadeIn	white					.5
	アリアの魔剣							あれれ、アリア珍しいね\nバトルでアンロックなんて
	アリアの魔剣							……へぇ、\n相手は『悪魔の鍵』の持ち主か\nなら出番もやむなし、かな
FadeOut	red					.1
Se	武器魔力回復
FadeIn	red					1
	ディーア	驚き						！！
	ディーア							何だ今のは…共鳴…！？\nあのアリアの魔剣、なんて魔力…！
	ディーア	怪しい						なら……こっちも……\n背に腹は代えられない……!!
	アリアの魔剣							あぁーなるほど！\nそうかそうかー！\nこの子『鍵』だけじゃなくってー…
	ブラム	<Off>						――悪いがそこまでだ
FadeOut	white					.1
Bgm	絶望
Se	魔剣入る
CharacterOff	アリアの魔剣
	ブラム	通常	2_3_b
Tween	ブラム	ScaleBy	x=-1 time=0.5
	アリア		1_3
	ディーア		3_3
FadeIn	white					.5
	ブラム							ふぅー…まさかアンタが来るとはな
	アリア							なるほど…\n『ターゲット』が2人となると\n話が違いますね
	ブラム							悪いが、ここは引いてくれないか
	アリア							よい提案です\nですが、なぜあなたが彼を？
	ブラム							ふぅー…\nそれはアンタに関係ない話だ
	アリア							仰る通り、これはとんだ失礼を
	ブラム							いいさ、オレもあんたに聞きたい事が\n山ほどあるが…
	ブラム							今日のところは水に流そう\nそれでいいだろう？“嵐神”
	ディーア	驚き						ら、嵐神…！？
	アリア							ふふ、それではまたいつか、どこかで
FadeOut	white					.1
Se	台風
Bgm	凱旋
CharacterOff	アリア
FadeIn	white					.5
Tween	ブラム	ScaleBy	x=-1 time=0.5
	ブラム							とんだ災難だったな
	ディーア	怪しい						……ブラムさん、あんた一体
	ブラム							だが、あんたがアリアを止めて\nいてくれたおかげで、\nモンスターを一掃できた
	ブラム							これで任務は完了――\nオレは先に降りる、ここは息苦しい
	ディーア	驚き						…あ！
Tween	ブラム	ScaleBy	x=-1 time=0.5
Se	走る
Tween	ブラム	MoveTo	x=-600 time=5	easeInSine		Add
Wait						1
CharacterOff	ブラム
	リディ	驚きR	画面外_左					マスター！
Se	走る
Tween	リディ	MoveTo	x=-180 time=1	easeInSine		Add
Wait						1
	ディーア	驚き						リディ！\n大丈夫か、ケガしてないか？
	リディ	笑いR						うん！だいじょうぶ！\nそれよりマスターは？平気？
	ディーア	笑い						あぁ、大丈夫だ
	リディ	通常R						…ブラムさん先に降りちゃったの？
	ディーア	怪しい						これだけのモンスターを\nたった1人で全討伐なんて…\n何者なんだ、あの人
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff	リディ
CharacterOff	ディーア
Bg	市街地B2
Bgm	緊迫
CharacterOff	wipe
	ブラム	通常	2_2
Tween	ブラム	ScaleBy	x=-1 time=0.5			Add
	ガラの悪い青年	通常	1_2_b
FadeIn	black					.5
	ガラの悪い青年							っだよ、こんなところにいたんすか
	ブラム							悪いな、少し野暮用だ
	ガラの悪い青年	笑い						はぁ、それより緊急招集っすよ\n幹部は全員集合だって
	ブラム							……そうか
	ガラの悪い青年	通常						ついに見つかったんすね、アレ
	ブラム							ふぅー……\nあのお嬢さんには感謝だな
	ガラの悪い青年	笑い						ああ、野暮用ってそれっすか\n――で、どうだったんすかアイツ
	ブラム							まだまだ若い…\nだが、もしかすると\nアークに似ているかもな
	ガラの悪い青年	通常						ハッ？それは無いっしょ？
	※※※※	<Off>						<color=mk2wisp>《ないっしょー♪》</color>
	ガラの悪い青年							うっせーぞジュビィ
	魔剣ジュビテリア	<Off>						<color=mk2wisp>《ツヴァイクも、うっせー♪》</color>
	ブラム							ハハ、相変わらず仲がいいな
	ツヴァイク	通常	1_2_b					は？何いってんスカ！\nそれより早くいかねーと\nミコトとソエルがうっせーんすよ
	ブラム							ああ、行こうか\n太陽聖域の悲願達成に向けて――
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff	ブラム
CharacterOff	ツヴァイク
Bg	市街地B2
Bgm	都市
CharacterOff	wipe
	ディーア	通常	2_2
	リディ	通常	1_2
FadeIn	black					.5
	リディ	笑い						ふぅーやっと外に出れた―♪
	リディ	通常R						そういえばマスター\nさっき戦ってた女の人、\n何者だったの？
	ディーア	怪しい						……嵐神アリア、\nどの組織にも属さない\n最強の魔剣使いの1人
	リディ	驚きR						…さい、きょう……
	リディ	笑いR						マスターすごい！\nそんな人に勝っちゃったんだね！
	ディーア	悔しい						いや、勝てなかった
	リディ	驚きR						え？
	ディーア	怪しい						アンロックすらさせられなかった\nそれにあの魔剣…
	ディーア	怒り						悪魔の鍵を使おうとした俺を見ても\n全く動じていなかった
	リディ	通常R						マスター……
FadeOut	red					.1
Se	武器魔力回復
FadeIn	red					1
Bgm	絶望
	ディーア	驚き						！？
	リディ	驚きR						マスター？どうしたの？
	ディーア							きょ、共鳴？\nこの魔力のオーラは…\n悪魔の鍵…！？
	ディーア	怒り						この感じは…アリア!!\nく…！そっちかっ!!
Tween	ディーア	ScaleBy	x=-1 time=0.5
Se	走る
Tween	ディーア	MoveTo	x=600 time=1	easeInSine		Add
Wait						1
CharacterOff	ディーア
	リディ							え、え、まってよマスター!!
EndScenario

# Q100502_a
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="赤い反応"
JumpSubroutine	*メインシナリオタイトル
Bgm	鉄の街
Bg	灰の大地
	ディーア	怪しい	3_3
	リディ	驚き	2_3
	リディ							はぁぁぁーーー…
	リディ							なーーんにもないねぇ…
	ディーア	通常						おかしいな…\nたしかにこのあたりに\n魔力反応を感じたんだけど…
	リディ	通常R						えーと、その最強の人、\nアリアさん？…だっけ\nその人はここにいるの？
	ディーア	怪しい						んー…あの時に感じた共鳴、\n間違いなくアリアのものだと思うんだ
	リディ	驚き						それを追いかけてきたら、\n一面が乾いた灰の大地に来ちゃったと
	ディーア	通常						えーと、地図によると\n『ユーユ大灰原』っていうらしい
	リディ	通常R						この灰、なんだか変な感じがする
	ディーア							六大異変『スーヴァ大火山』の\n魔力を帯びた灰らしい
	ディーア							そもそもノイルマレヴ大陸自体が、\nスーヴァ大火山の溶岩と灰で\nできてるって説もあるくらいだからな
	リディ	笑いR						ほぇー、また一つ頭がよくなったね
	ディーア	怪しい						ばかにしてるだろ
	リディ	通常R						してないよー♪\nそれよりも、\nこれからどうするのかな―って
Tween	ディーア	ShakePosition	x=-10 y=-10 time=1			Add
Tween	リディ	ShakePosition	x=-10 y=-10 time=1			Add
FadeOut	white					.1
Se	火1
FadeIn	white					.1
Bgm	バトル
	ディーア	驚き						！？
	リディ	驚きR						なに、いまの…
	ディーア	悔しい						魔力振…しかもかなり大きい…
	モンスターの声	<Off>				0		<color=mk2wisp>\n　　……グオオオオッ!!……</color>
	リディ	驚き						マスター！\nあっちにモンスターっぽいのいる！
	ディーア	怪しい						くっ！遠いな！\nさっきの魔力振はアイツが原因か！
	リディ	悔しい						よく見えないけど、誰かが戦ってる？
	リディ	驚き						あぁ！吹き飛ばされちゃった！
	ディーア	怒り						助太刀にいくぞ！リディ！
	リディ	驚きR						うん！\n…あ、でも待って、マスター
	ディーア	驚き						どうした？
	リディ	通常R						んー、まずは目の前の敵を倒さない？
	モンスターの声	<Off>				0		<color=mk2wisp>\n　　……グオオオオッ!!……</color>
	ディーア							魔力振の影響で、\nモンスターたちが集まってきてる！？
	ディーア	怒り						仕方ない！蹴散らすぞ！
EndScenario

# Q100502_b
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="水の少女"
JumpSubroutine	*メインシナリオタイトル
Bgm	ボスバトル
Bg	灰の大地
	ディーア	怒り	3_3
	リディ	怒り	2_3
FadeOut	white					.1
Se	斬2
FadeIn	white					.1
	ディーア	通常						大丈夫か！
	リディ	笑い						助けに来たよ！
	ディーア	驚き						……って、あれ、お前！
	水天のアクア	驚き	1_3					くっ…あんたたちが、なんでここに？
	水天のアクア							助けてなんて言ってない説\nでまくりなんだけど…！
	ディーア	怪しい						あー！めんどいな！\nそういうのは後にしてくれ！\n今は逃げるぞ!!
	水天のアクア	照れ						は！？ちょ、やめ！何を――!!
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff	wipe
Bgm	鉄の街
FadeIn	black					.5
	ディーア	怪しい						ふぅ、なんとか距離を取れたな
	リディ	通常						でもこの大灰原じゃ、\n隠れるところがないから\nすぐに見つかっちゃうね
	水天のアクア	通常						はぁはぁ、なんで、あんたたち…\n別に助けてなんて言った説、\n出てな――
	ディーア	通常						リディ
Tween	リディ	PunchPosition	y=50			Add
	リディ	笑い						らじゃー！
	水天のアクア	驚き						むぐぐぐ！
	ディーア	怪しい						簡単な傷薬だが、\nあんたくらいの魔剣使いなら、\nすぐに動けるようになるだろ
	水天のアクア							うげぇ、苦い説でてる…
	魔剣マーキュリー	<Off>						<color=mk2wisp>《アクア、その前に言うことは？》</color>
	水天のアクア	通常						敵に言う言葉なんて無い説でてるし
	魔剣マーキュリー	<Off>						<color=mk2wisp>《アクア、敵であれ何であれ、\n　助けてもらった相手でしょ？》</color>
	水天のアクア	照れ						うぅ……
	リディ	驚き
	ディーア	通常						まぁ、成り行きで助けたとは言え\nあんたたち太陽聖域と俺は\n敵同士だからな
	ディーア	怒り						リディを、マーガレットさんを\nみんなを傷つけたことを\n俺は絶対に許さない
	水天のアクア	通常						…だったら、今ここで決着を\nつける説でちゃう感じ？
	水天のアクア	通常						いいよ！\n全然おっけー説でちゃってるから！
	ディーア	怪しい						リディ！
Tween	リディ	PunchPosition	y=50			Add
	リディ	笑い						らじゃー！
	水天のアクア	驚き						むぐぐぐ！
	ディーア							リディにも押し倒されるくらい\n弱りきってる女の子に勝っても\n目覚めが悪い
	ディーア	通常						それに、今は共通の敵がいる
	リディ	通常						ねぇ、あのモンスターは何なの？\n……実験冥獣、なの？
	水天のアクア	通常						違う！
	リディ	驚き						！！
	水天のアクア	通常						…説でてる\nあれは、実験冥獣じゃなくて\n正真正銘、本物の冥獣説出てるから
	ディーア	怪しい						それにしちゃあ、この魔力量、\n普通じゃない…霊獣か、それ同等…
	水天のアクア	無心						………変異種
	リディ	通常						へんいしゅ？
	モンスターの声	<Off>				0		<color=mk2wisp>\n　　……グオオオオッ!!……</color>
Bgm	ボスバトル
	ディーア	怒り						まずい！気づかれた！\nリディ、アクアを頼む！
Tween	リディ	PunchPosition	y=50			Add
	リディ	笑い						らじゃー！
Tween	リディ	ScaleBy	x=-1 time=0.5
Se	走る
Tween	リディ	MoveTo	x=600 time=1	easeInSine		Add
Tween	水天のアクア	MoveTo	x=600 time=1	easeInSine		Add
Wait						1
	水天のアクア	<Off>						なーーーーー！！
	ディーア							太陽聖域の幹部ですら\n倒せなかった冥獣…\nこいつを倒せないくらいなら
	ディーア							嵐神アリアには到底敵わない！\n…いくぞ！！
EndScenario

# Q100502_c
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="愛と真実"
JumpSubroutine	*メインシナリオタイトル
Bgm	ボスバトル
Bg	灰の大地
	水天のアクア	驚き	1_3
	ディーア	怒り	3_3
	リディ	怒り	2_3
FadeOut	white					.1
Se	斬2
FadeIn	white					.1
	ディーア	通常						ふぅ、なんとか追い払えたか…
Bgm	鉄の街
	リディ	笑い						さすがマスター♪
	ディーア	怪しい						それで、変異種って一体――
	水天のアクア	通常	1_3					………たし
	水天のアクア	照れ						一人で大丈夫だった説でてたし！
	ディーア	怪しい						アクア？
	水天のアクア	照れ						ケガだってそんなに深くない説\nでまくりだし！私一人でも―…
	水天のアクア	通常						私一人で十分だった説でてるし!!
	ディーア	怪しい						アクア！
	水天のアクア	照れ						…！！
	ディーア	通常	2_3
	リディ	驚き	3_3
Bgm	タイトル
	ディーア	怪しい						……いいか、別に助けてもらうのは\n恥ずかしいことなんかじゃない
	ディーア	通常						俺はお前の敵だが、\n何か裏の意図があったわけでもない
	ディーア							“困っていた”ら、偶然\n“助けてもらえた”だけのことだ
	水天のアクア	驚き						…そんなのわかってる説でてるし
	ディーア	怒り						じゃあなんでお前は、\n俺に助けられたことを恥じる？
	水天のアクア	照れ						べ！…別に、恥じてなんて…
	ディーア	通常						敵に救われたから？\n倒すべき敵を先に倒されたから？
	ディーア	怪しい						きっと違う
	ディーア	悔しい						お前が恥じているのは\n助けを呼べなかった自分だろ
	ディーア	通常						不意をつかれた、あるいは甘く見た、\nどんな原因があったにせよ\nお前はあの冥獣に負けかけてた
	ディーア	怪しい						逃げて助けを呼ぶことは出来た\nそれでもお前は立ち向かった
	ディーア							それは勇気じゃない、勇敢じゃない、\n無謀っていうんだ
	ディーア	通常						きっとお前は太陽王アークのために\n命をかけて戦っているんだろう
	ディーア	怪しい						俺も人のことを言えるほど\n立派な人間じゃない
	ディーア	通常						でも、そんな俺にも分かる
	ディーア	怒り						アクア、お前は生きたいんだろ！
	ディーア							こんなところで命を落とすくらいなら\n全てを捨ててでも生き延びろよ！
	ディーア	通常						ここは魔界だ\n勝ち目のない戦いに身を投じる事は\n日常的にいくらでもある！
	ディーア	怒り						だからこそ！\n本当に命をかける場面を間違えるな！
	ディーア	通常						…お前は、お前たち太陽聖域は、\nかならず正面から俺が倒す
	ディーア	怒り						全ての野望を暴いて、その上で、\nリディに手を出した報いを受けてもらう
	ディーア	怪しい						だから、命を無駄にするな
	水天のアクア	照れ						………………………………………\n………………………………………
	リディ	驚き						ま、マスター
	ディーア							ごめんなリディ、ついアツくなった
	リディ	笑い						んーん、だいじょう――
FadeOut	red					.1
Se	武器魔力回復
FadeIn	red					1
Bgm	絶望
	ディーア	驚き						！？
	ディーア	怪しい						この共鳴は…！
FadeOut	white					.1
Se	台風
	ディーア		3_3
	嵐神アリア		2_3
CharacterOff	水天のアクア
FadeIn	white					.5
	ディーア	通常						嵐神アリア…!!!
	ディーア	怒り						また『依頼』を受けて――
	嵐神アリア							……か？
	ディーア	驚き						…？？
	嵐神アリア							貴様かと聞いているのです\n魔剣使い！
FadeOut	white					.1
Se	魔剣出る
	アリアの魔剣	通常	1_3
FadeIn	white					.5
Bgm	和の国ボス
	ディーア							あ、アリア！？
	嵐神アリア							アクアをいじめたのは貴様かと\n聞いているのですよ！！
	アリアの魔剣							あーあ、怒らせちゃった♪
	嵐神アリア							征きましょうストームブリンガー\n眼前の敵を粉砕しましょう
	魔剣ストームブリンガー		1_3					はいはーい♪
EndScenario

# Q100502_d
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="変異種"
JumpSubroutine	*メインシナリオタイトル
Bgm	和の国ボス
Bg	灰の大地
	水天のアクア	驚き	1_3
	ディーア	怒り	3_3
	嵐神アリア	通常	2_3
	水天のアクア							すとっぷ、すとーーーっぷ!!
	嵐神アリア							その程度ですか魔剣使い\nこの間のような覚悟はどこへ？
	水天のアクア	照れ						待って待って！\nこの戦い待つ説でちゃってるから！
	ディーア							今のお前とは戦う理由がない！\nだが、そっちがその気なら――!!
Tween	水天のアクア	PunchPosition	y=50			Add
	水天のアクア	驚き						待つ説出てるって！\nいってるでしょーーーー!!
Tween	水天のアクア	PunchPosition	y=50			Add
	水天のアクア	照れ						お姉ちゃん!!!!!!
Bgm	コメディ
	ディーア	驚き						……へ？
	ディーア	怪しい						おねえ、ちゃん？
	嵐神アリア							アクア、もう大丈夫です\nお姉ちゃんが来ましたよ\nいじめる輩は全て滅ぼしましょう
	水天のアクア	通常						だからね、お姉ちゃん\nこの人は、えっと、その…
	嵐神アリア							落ち着いてアクア\nお姉ちゃんはここにいますよ？
	嵐神アリア							…さぁ剣をとりなさい魔剣使い\n例えこの身が滅びようとも\n貴様の全てを粉砕しましょう
Tween	水天のアクア	PunchPosition	y=50			Add
	水天のアクア	驚き						だから！違う説でてるんだって！\nお姉ちゃん！
	ディーア	驚き						…アクアと、アリアが…姉妹！？
Tween	水天のアクア	PunchPosition	y=50			Add
	水天のアクア	照れ						この人は、この人は…！\n私の命の恩人説でてるの!!
	嵐神アリア							……！！
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff	wipe
Bgm	鉄の街
FadeIn	black					.5
	嵐神アリア							すまないことをしましたね魔剣使い\n妹の命を救ってくれた恩、\n忘れはしません
	水天のアクア	驚き						不本意ながら救われた説出てるから！\n頼んだわけじゃないから！
	ディーア	照れ						いや、はは…\nまさか嵐神の妹がアクアだったとは
	ディーア	怪しい						最強の魔剣使いの妹に\n堂々と説教してしまった…\n見られてなければいいけど……
	嵐神アリア							一方で、アクアを泣かした\n罪は消えていませんよ…
	ディーア	驚き						やっぱり見てましたか！
	水天のアクア	照れ						な、泣いた説でてないし！
	ディーア	通常						そんなことより、どうしてここへ？\nやはり魔力振を追って…？
	嵐神アリア							順序が逆、\n貴様こそ私を追ってここまで\n来たのでしょう？
Tween	ディーア	PunchPosition	y=50			Add
	ディーア	驚き						ぎくっ！
	嵐神アリア							ですが、『ターゲット』は\nアクアと同じだったようですね
	ディーア	怪しい						ターゲット…冥獣の変異種…！
	嵐神アリア							アレの存在は魔剣研究に\n大きく影響する
	ディーア	通常						変異の原因や原理をつきとめて、\n魔剣研究に利用しようと？
	嵐神アリア							さて、研究者の考えは何とも\n私への依頼は、アレを誰の手にも\n渡らぬようにせよ、というもの
